table,id,Unnamed: 0,dev_type,user_id,build_slot,dev_uname,dev_lv,gun_id,mp,ammo,mre,part,input_level,item1_num,core,dev_time,gun_rank,gun_name,file,trust_2,trust_3,trust_4,trust_5
1,42083037,,2,526361,10,lulu1234,126,293,4000,4000,4000,2000,1,1,3,1661241964,5,AK-15,230123-000447.json,False,False,False,False
2,41354642,145.0,2,242,2,Eichel,177,115,4000,4000,4000,4000,1,1,3,1661252571,5,索米,221028-125505.json,False,False,False,False
2,41355312,146.0,2,379932,2,優理,90,215,1000,4040,4040,2000,1,1,3,1661262226,5,MDR,221028-125505.json,False,False,False,False
6,41410224,,2,245766,8,Howard993,178,125,6000,6000,6000,4000,2,20,5,1661262918,5,MG4,230123-000447.json,False,False,False,False
2,41355497,147.0,2,479822,2,YCYeh,126,109,8000,8000,1000,4000,2,20,5,1661263937,5,MG5,221028-125505.json,False,False,False,False
2,41355498,148.0,2,479822,4,YCYeh,126,121,8000,8000,1000,4000,2,20,5,1661263937,4,Mk48,221028-125505.json,False,False,False,False
0,41626839,,2,966830,2,风起兮而不止,77,206,1000,4000,4000,2000,2,20,5,1661265459,5,AK-12,230123-000447.json,False,False,False,False
2,41356203,149.0,2,804282,2,谢神樂988,74,173,6000,6000,6000,4000,1,1,3,1661270533,5,PKP,221028-125505.json,False,False,False,False
7,41867282,,2,155477,6,cumster,162,287,1000,4000,4000,2000,1,1,3,1661299480,5,SIG-556,230123-000447.json,False,False,False,False
2,41358182,150.0,2,853612,2,卍看三小卍,144,194,1000,4000,4000,2000,1,1,3,1661307898,5,K2,221028-125505.json,False,False,False,False
2,41359503,151.0,2,764002,2,z佐,160,347,8000,8000,1000,4000,2,20,5,1661337283,5,SR-2,221028-125505.json,False,False,False,False
2,41359820,152.0,2,956782,2,R93娇喘好美,100,135,4000,4000,1000,2000,1,1,3,1661339566,5,SR-3MP,221028-125505.json,False,False,False,False
1,42088892,,2,338541,2,月晨真緋,103,213,4000,4000,1000,1000,2,20,5,1661349585,5,C-MS,230123-000447.json,False,False,False,False
2,41360807,153.0,2,302102,4,天瞑,144,307,8000,8000,1000,4000,1,1,3,1661351661,5,ZB-26,221028-125505.json,False,False,False,False
2,41360808,154.0,2,302102,2,天瞑,144,173,8000,8000,1000,4000,1,1,3,1661351686,5,PKP,221028-125505.json,False,False,False,False
2,41361732,155.0,2,979952,2,Autokrator,85,129,1000,4000,4000,2000,1,1,3,1661357005,5,95式,221028-125505.json,False,False,False,False
2,41365019,156.0,2,547302,2,holybigbird,164,115,8000,8000,1000,4000,1,1,3,1661421251,5,索米,221028-125505.json,False,False,False,False
2,41365115,157.0,2,547302,2,holybigbird,164,205,1000,4000,4000,2000,3,50,10,1661421482,5,AN-94,221028-125505.json,False,False,False,False
2,41365879,158.0,2,465162,2,尊天天,202,243,6000,6000,6000,4000,1,1,3,1661432642,5,64式自,221028-125505.json,False,False,False,False
2,41365887,159.0,2,465162,2,尊天天,202,307,6000,6000,6000,4000,1,1,3,1661432650,5,ZB-26,221028-125505.json,False,False,False,False
2,41366865,160.0,2,479822,4,YCYeh,126,214,1000,4000,4000,2000,1,1,3,1661440531,5,ADS,221028-125505.json,False,False,False,False
2,41367013,161.0,2,243752,2,取個ID好難喔,215,293,6000,6000,6000,4000,3,50,10,1661441454,5,AK-15,221028-125505.json,False,False,False,False
2,41367050,162.0,2,4262,2,杉上隆司,136,172,1000,4000,4000,2000,3,50,10,1661441787,5,RFB,221028-125505.json,False,False,False,False
7,41876835,,2,406677,2,詠信,186,293,6000,5000,6000,4000,1,1,3,1661443463,5,AK-15,230123-000447.json,False,False,False,False
2,41367626,163.0,2,637762,2,Honp,123,72,6000,4000,6000,4000,1,1,3,1661445228,4,TAR-21,221028-125505.json,False,False,False,False
5,41427690,,2,209905,2,DarkSaber,177,293,4000,4000,4000,2000,1,1,3,1661511615,5,AK-15,230122-223831.json,False,False,False,False
2,41370529,164.0,2,33152,4,氣到不行,148,109,6000,6000,6000,4000,1,1,3,1661514680,5,MG5,221028-125505.json,False,False,False,False
2,41371592,165.0,2,479822,2,YCYeh,126,72,1000,4000,4000,2000,2,20,5,1661528168,4,TAR-21,221028-125505.json,False,False,False,False
8,41954794,,2,325128,2,zxben,139,245,8000,8000,1000,4000,3,50,10,1661528411,5,P90,230123-000447.json,False,False,False,False
2,41373077,166.0,2,893042,2,吴晋辉,126,130,1000,9999,9999,9000,1,1,3,1661566587,5,97式,221028-125505.json,False,False,False,False
2,41374573,167.0,2,108682,2,patrick,163,125,7000,8000,7000,4000,2,20,5,1661605018,5,MG4,221028-125505.json,False,False,False,False
3,42505654,,2,107683,4,橫須賀警備府,193,213,4000,4000,1000,2000,1,1,3,1661608054,5,C-MS,230123-000447.json,False,False,False,False
2,41375075,168.0,2,226672,4,BanditMP7,47,347,4000,4000,1000,2000,1,1,3,1661613314,5,SR-2,221028-125505.json,False,False,False,False
2,41375171,169.0,2,438882,2,Phantom夜風x,188,106,1000,4000,4000,2000,2,20,5,1661614381,5,FAL,221028-125505.json,False,False,False,False
0,41649498,,2,853160,2,邱吉爾二世,38,206,2000,4000,4000,2000,1,1,3,1661641302,5,AK-12,230123-000447.json,False,False,False,False
5,41433877,,2,946865,2,cccttt,30,213,4000,4000,1000,2000,1,1,3,1661647728,5,C-MS,230122-223831.json,False,False,False,False
2,41376493,170.0,2,875932,4,MikazukiAgus,77,215,1000,4000,4000,2000,1,1,3,1661653338,5,MDR,221028-125505.json,False,False,False,False
2,41377140,171.0,2,416792,4,YKTseng,169,263,6000,6000,6000,4000,1,1,3,1661670533,5,MG36,221028-125505.json,False,False,False,False
2,41377141,172.0,2,416792,6,YKTseng,169,213,6000,6000,6000,4000,1,1,3,1661670533,5,C-MS,221028-125505.json,False,False,False,False
2,41377461,173.0,2,940852,2,諸葛雲遙,110,214,6000,6000,6000,4000,1,1,3,1661677816,5,ADS,221028-125505.json,False,False,False,False
2,41377695,174.0,2,875932,2,MikazukiAgus,77,130,1000,4000,4000,2000,1,1,3,1661684196,5,97式,221028-125505.json,False,False,False,False
8,41962107,,2,954878,6,白夜逐梦,113,104,4000,4000,4000,2000,1,1,3,1661703967,5,G36C,230123-000447.json,False,False,False,False
7,41888083,,2,348337,2,帝國重甲武衛,207,245,4000,4000,1000,2000,2,20,5,1661714171,5,P90,230123-000447.json,False,False,False,False
0,41653460,,2,645170,2,l零l,70,28,8000,8000,1000,4000,1,1,3,1661732739,5,MP7,230123-000447.json,False,False,False,False
7,41888730,,2,89537,2,Remmmm,204,245,6000,6000,6000,4000,1,1,3,1661736117,5,P90,230123-000447.json,False,False,False,False
2,41380492,175.0,2,637762,2,Honp,123,313,6000,4000,6000,4000,1,1,3,1661752954,5,S-ACR,221028-125505.json,False,False,False,False
2,41380575,176.0,2,983862,2,Wakarimas,38,129,1000,4000,4000,2000,1,1,3,1661754525,5,95式,221028-125505.json,False,False,False,False
7,41889581,,2,856607,2,挑染小可愛,163,287,1000,4000,4000,2000,1,1,3,1661757327,5,SIG-556,230123-000447.json,False,False,False,False
2,41380884,177.0,2,365942,2,ShuJater,210,215,6000,4000,6000,4000,1,1,3,1661765585,5,MDR,221028-125505.json,False,False,False,False
2,41380901,178.0,2,442162,2,快閃,196,127,5000,5000,1000,1000,1,1,3,1661765970,5,79式,221028-125505.json,False,False,False,False
0,41656412,,2,984730,2,钰銀,70,213,4000,4000,1000,2000,1,1,3,1661790889,5,C-MS,230123-000447.json,False,False,False,False
2,41382862,179.0,2,7152,2,Rattlesnake0,105,263,8000,8000,1000,4000,1,1,3,1661809280,5,MG36,221028-125505.json,False,False,False,False
2,41382862,,2,7152,2,Rattlesnake0,105,263,8000,8000,1000,4000,1,1,3,1661809280,5,MG36,230123-000447.json,False,False,False,False
2,41383096,180.0,2,941432,2,「煙緋」,78,347,4000,4000,1000,2000,1,1,3,1661816559,5,SR-2,221028-125505.json,False,False,False,False
2,41383149,181.0,2,59782,4,銀夙,190,72,6000,6000,6000,4000,2,20,5,1661817995,4,TAR-21,221028-125505.json,False,False,False,False
2,41384929,182.0,2,104222,2,斷翼,189,243,1000,4000,4000,2000,1,1,3,1661868085,5,64式自,221028-125505.json,False,False,False,False
8,41968541,,2,926238,2,BrianShih,124,104,9999,9999,9999,9999,3,50,10,1661870100,5,G36C,230123-000447.json,False,False,False,False
2,41386107,183.0,2,968212,2,李家鋐,43,347,4000,4000,1000,2000,1,1,3,1661898265,5,SR-2,221028-125505.json,False,False,False,False
5,41443918,,2,967695,4,XxkaitexX,69,28,8000,8000,1000,4000,1,1,3,1661899062,5,MP7,230122-223831.json,False,False,False,False
5,41444901,,2,932755,4,一翔,44,290,1000,4000,4000,2000,1,1,3,1661928796,5,89式自,230122-223831.json,False,False,False,False
2,41389197,184.0,2,76092,4,AC0630,191,125,8000,9999,8000,4000,1,1,3,1661983269,5,MG4,221028-125505.json,False,False,False,False
2,41390817,185.0,2,971002,2,黎明之夏,91,206,1000,4000,4000,2000,1,1,3,1662029052,5,AK-12,221028-125505.json,False,False,False,False
2,41390817,,2,971002,2,黎明之夏,91,206,1000,4000,4000,2000,1,1,3,1662029052,5,AK-12,230123-000447.json,False,False,False,False
5,41450929,,2,413985,2,古殘粹瞳,191,245,4000,8000,4000,2000,1,1,3,1662089917,5,P90,230122-223831.json,False,False,False,False
2,41393165,186.0,2,10292,6,唯冰,81,130,1000,4000,4000,2000,1,1,3,1662091921,5,97式,221028-125505.json,False,False,False,False
8,41977273,,2,732638,8,阿提米斯,191,125,8000,8000,1000,4000,1,1,3,1662103728,5,MG4,230123-000447.json,False,False,False,False
2,41393694,187.0,2,637762,2,Honp,124,115,6000,4000,6000,4000,2,20,5,1662107790,5,索米,221028-125505.json,False,False,False,False
2,41394054,188.0,2,724362,2,貓咪打電腦,157,181,6000,6000,6000,4000,1,1,3,1662121075,5,T91,221028-125505.json,False,False,False,False
5,41453231,,2,979945,2,YS05,51,28,4000,4000,1000,2000,1,1,3,1662138709,5,MP7,230122-223831.json,False,False,False,False
5,41453774,,2,900125,2,霜之记忆,96,293,1000,4000,4000,2000,1,1,3,1662164860,5,AK-15,230122-223831.json,False,False,False,False
2,41396098,189.0,2,893042,2,吴晋辉,126,72,2999,9999,9999,9999,1,1,3,1662173256,4,TAR-21,221028-125505.json,False,False,False,False
2,41396973,190.0,2,3392,4,Jrunne,123,171,6000,6000,6000,4000,1,1,3,1662197858,4,利貝羅勒,221028-125505.json,False,False,False,False
0,41672387,,2,419460,4,huehuehue,173,28,6000,6000,6000,4000,1,1,3,1662201582,5,MP7,230123-000447.json,False,False,False,False
5,41456861,,2,469175,2,駭客刃,195,213,8000,8000,8000,4000,1,1,3,1662222287,5,C-MS,230122-223831.json,False,False,False,False
2,41402272,191.0,2,914202,2,宇文凉,147,64,1000,4000,4000,2000,1,1,3,1662331841,4,G36,221028-125505.json,False,False,False,False
2,41403433,192.0,2,465162,2,尊天天,202,173,6000,6000,6000,4000,1,1,3,1662359710,5,PKP,221028-125505.json,False,False,False,False
2,41403716,193.0,2,887822,2,guh563,84,127,8000,8000,1000,4000,1,1,3,1662371975,5,79式,221028-125505.json,False,False,False,False
3,42536095,,2,872253,4,墮落少女,63,245,4000,4000,4000,2000,1,1,3,1662372423,5,P90,230123-000447.json,False,False,False,False
5,41463675,,2,859155,6,Bokau,147,213,4000,4000,4000,2000,3,50,10,1662390696,5,C-MS,230122-223831.json,False,False,False,False
2,41405723,194.0,2,954532,2,摆哼,72,109,8000,8000,1000,4000,1,1,3,1662419172,5,MG5,221028-125505.json,False,False,False,False
8,41990651,,2,896468,4,Kanen,151,125,8000,8000,1000,4000,1,1,3,1662437755,5,MG4,230123-000447.json,False,False,False,False
2,41406936,195.0,2,489832,4,上田百合子,158,194,1000,4000,4000,2000,1,1,3,1662453563,5,K2,221028-125505.json,False,False,False,False
2,41406937,196.0,2,489832,6,上田百合子,158,243,1000,4000,4000,2000,1,1,3,1662453563,5,64式自,221028-125505.json,False,False,False,False
2,41408262,197.0,2,385132,2,索妮亞,106,28,6000,6000,6000,4000,1,1,3,1662479060,5,MP7,221028-125505.json,False,False,False,False
5,41467777,,2,386025,4,Louisa,192,228,6000,6000,6000,4000,1,1,3,1662482247,5,一〇〇式,230122-223831.json,False,False,False,False
2,41409261,198.0,2,278302,4,無能的海參,161,214,6000,6000,6000,1000,1,1,3,1662512086,5,ADS,221028-125505.json,False,False,False,False
7,41920765,,2,933017,2,LUYT,36,245,4000,4000,1000,2000,1,1,3,1662524385,5,P90,230123-000447.json,False,False,False,False
8,41994132,,2,870698,2,huaing123,179,213,4000,4000,4000,2000,1,1,3,1662525734,5,C-MS,230123-000447.json,False,False,False,False
2,41409904,199.0,2,977032,4,泠汐,41,213,4000,4000,1000,2000,1,1,3,1662531554,5,C-MS,221028-125505.json,False,False,False,False
2,41410241,200.0,2,980002,2,九尾skr菲,82,127,4000,4000,1000,2000,1,1,3,1662544556,5,79式,221028-125505.json,False,False,False,False
2,41410318,201.0,2,178122,4,CBC,68,243,1000,4000,4000,2000,1,1,3,1662546003,5,64式自,221028-125505.json,False,False,False,False
2,41412646,202.0,2,178122,2,CBC,68,196,1000,4000,4000,2000,1,1,3,1662601891,5,Zas M21,221028-125505.json,False,False,False,False
2,41412647,203.0,2,178122,4,CBC,68,313,1000,4000,4000,2000,1,1,3,1662601896,5,S-ACR,221028-125505.json,False,False,False,False
2,41412927,204.0,2,914202,2,宇文凉,147,293,1000,4000,4000,2000,1,1,3,1662610600,5,AK-15,221028-125505.json,False,False,False,False
5,41473424,,2,60985,2,緋楓,160,129,6000,6000,6000,4000,1,1,3,1662642174,5,95式,230122-223831.json,False,False,False,False
2,41416055,205.0,2,940852,2,諸葛雲遙,111,23,6000,6000,6000,4000,1,1,3,1662687286,4,PP-90,221028-125505.json,False,False,False,False
2,41417768,206.0,2,637732,4,人生失敗組,59,104,4000,4000,1000,2000,1,1,3,1662723267,5,G36C,221028-125505.json,False,False,False,False
2,41417917,207.0,2,137572,2,熾礿,185,307,6000,6000,6000,4000,1,1,3,1662726088,5,ZB-26,221028-125505.json,False,False,False,False
2,41418333,208.0,2,379912,4,十樂寺,202,109,6000,6000,6000,4000,1,1,3,1662733922,5,MG5,221028-125505.json,False,False,False,False
0,41696063,,2,965670,2,7mガ,102,213,4000,4000,1000,2000,1,1,3,1662746464,5,C-MS,230123-000447.json,False,False,False,False
6,41477697,,2,990446,2,MERCER,34,215,1000,4000,4000,2000,1,1,3,1662747424,5,MDR,230123-000447.json,False,False,False,False
0,41696340,,2,627070,4,ex咖哩飯,147,28,4000,4000,1000,2000,1,1,3,1662754050,5,MP7,230123-000447.json,False,False,False,False
2,41419961,209.0,2,901652,2,温柔的大姐姐,147,173,8000,8000,1000,4000,1,1,3,1662776908,5,PKP,221028-125505.json,False,False,False,False
2,41419962,210.0,2,901652,4,温柔的大姐姐,147,121,8000,8000,1000,4000,1,1,3,1662776911,4,Mk48,221028-125505.json,False,False,False,False
2,41420287,211.0,2,70522,2,肥肥特,104,127,8000,8000,1000,4000,1,1,3,1662785141,5,79式,221028-125505.json,False,False,False,False
2,41420593,212.0,2,70522,6,肥肥特,104,112,8000,8000,1000,4000,1,1,3,1662794551,5,內蓋夫,221028-125505.json,False,False,False,False
0,41699565,,2,936930,4,威尼斯总督,43,206,1000,4000,4000,2000,1,1,3,1662839594,5,AK-12,230123-000447.json,False,False,False,False
2,41422334,213.0,2,439562,2,北風劍痕,143,313,8000,8000,8000,4000,1,1,3,1662850904,5,S-ACR,221028-125505.json,False,False,False,False
5,41483691,,2,996475,2,JAMESWHILE,26,293,4000,4000,4000,2000,1,1,3,1662892586,5,AK-15,230122-223831.json,False,False,False,False
2,41425044,214.0,2,492932,2,痛覚残留,193,125,9999,9999,9999,9999,3,50,10,1662936915,5,MG4,221028-125505.json,False,False,False,False
2,41427698,215.0,2,892472,2,舔妹妹,27,287,1000,4000,4000,2000,1,1,3,1663024352,5,SIG-556,221028-125505.json,False,False,False,False
2,41427698,,2,892472,2,舔妹妹,27,287,1000,4000,4000,2000,1,1,3,1663024352,5,SIG-556,230123-000447.json,False,False,False,False
2,41428059,216.0,2,139632,6,聂龙秦,107,29,8229,6223,7088,5760,1,1,3,1663041262,3,斯登MkⅡ,221028-125505.json,False,False,False,False
5,41490534,,2,899565,4,DelaY,110,287,1000,9999,9999,1000,1,1,3,1663126681,5,SIG-556,230122-223831.json,False,False,False,False
5,41490593,,2,999205,2,红十月的统帅,35,228,4000,4000,1000,2000,1,1,3,1663128236,5,一〇〇式,230122-223831.json,False,False,False,False
2,41431936,217.0,2,503432,2,平澤颯,95,173,8000,8000,1000,4000,1,1,3,1663175220,5,PKP,221028-125505.json,False,False,False,False
7,41945251,,2,965567,4,轩昂的梦,30,293,1000,4000,4000,2000,1,1,3,1663194922,5,AK-15,230123-000447.json,False,False,False,False
8,42017379,,2,870698,2,huaing123,179,245,4000,4000,1000,2000,1,1,3,1663203844,5,P90,230123-000447.json,False,False,False,False
8,42018535,,2,634218,4,天兵一雲號,39,213,4000,4000,1000,2000,1,1,3,1663244423,5,C-MS,230123-000447.json,False,False,False,False
2,41433882,218.0,2,486502,2,布可,209,236,4000,4000,4000,2000,3,50,10,1663255073,5,K11,221028-125505.json,False,False,False,False
5,41496514,,2,993725,2,金之風暴,29,293,1000,4000,4000,2000,1,1,3,1663331533,5,AK-15,230122-223831.json,False,False,False,False
5,41497412,,2,999205,2,红十月的统帅,38,287,1000,4000,4000,2000,1,1,3,1663350196,5,SIG-556,230122-223831.json,False,False,False,False
2,41438023,219.0,2,940852,2,諸葛雲遙,111,313,6000,6000,6000,4000,1,1,3,1663393221,5,S-ACR,221028-125505.json,False,False,False,False
7,41951575,,2,42227,4,Minor,101,213,4000,4000,1000,2000,1,1,3,1663418725,5,C-MS,230123-000447.json,False,False,False,False
2,41439768,220.0,2,603872,4,血色龍刃,23,72,4000,4000,4000,2000,1,1,3,1663449708,4,TAR-21,221028-125505.json,False,False,False,False
5,41500791,,2,225675,4,辰1985,120,287,1000,4000,4000,2000,1,1,3,1663455629,5,SIG-556,230122-223831.json,False,False,False,False
2,41440543,221.0,2,920962,2,WWXXHH,69,355,4000,4000,1000,2000,1,1,3,1663472726,4,維涅龍M2,221028-125505.json,False,False,False,False
2,41440544,222.0,2,920962,4,WWXXHH,69,29,4000,4000,1000,2000,1,1,3,1663472730,3,斯登MkⅡ,221028-125505.json,False,False,False,False
2,41440856,223.0,2,486502,2,布可,209,213,4000,4000,4000,2000,3,50,10,1663482313,5,C-MS,221028-125505.json,False,False,False,False
2,41441345,224.0,2,970862,2,1ifetime,75,185,6000,6000,6000,4000,1,1,3,1663496863,4,阿梅利,221028-125505.json,False,False,False,False
2,41441690,225.0,2,314062,2,阿主,166,292,8000,8000,1000,4000,1,1,3,1663507777,5,RPK-16,221028-125505.json,False,False,False,False
2,41441691,226.0,2,314062,4,阿主,166,121,8000,8000,1000,4000,1,1,3,1663507777,4,Mk48,221028-125505.json,False,False,False,False
2,41441958,227.0,2,943352,2,416txdy,104,23,8000,8000,1000,4000,1,1,3,1663515027,4,PP-90,221028-125505.json,False,False,False,False
5,41502913,,2,989635,2,braix,63,206,1000,4000,4000,2000,1,1,3,1663516472,5,AK-12,230122-223831.json,False,False,False,False
2,41442196,228.0,2,6592,6,頃靜,187,149,8000,8000,1000,4000,1,1,3,1663519281,4,AEK-999,221028-125505.json,False,False,False,False
2,41442503,229.0,2,399282,2,一萬,143,347,6000,4000,6000,4000,1,1,3,1663541800,5,SR-2,221028-125505.json,False,False,False,False
1,42172020,,2,991821,4,UUUMMMPPP9,66,213,4000,4000,1000,2000,2,20,5,1663556401,5,C-MS,230123-000447.json,False,False,False,False
5,41503936,,2,999365,2,以色列國防軍,38,206,1000,4000,4000,2000,1,1,3,1663560281,5,AK-12,230122-223831.json,False,False,False,False
2,41443276,230.0,2,995342,2,布拉格鬼少,31,171,1000,4000,4000,2000,1,1,3,1663578375,4,利貝羅勒,221028-125505.json,False,False,False,False
5,41505550,,2,6925,2,仰天長嘯,114,115,4000,4000,1000,2000,3,50,10,1663603503,5,索米,230122-223831.json,False,False,False,False
8,42029674,,2,694618,2,五星鯛魚燒,81,104,6000,6000,6000,4000,1,1,3,1663604572,5,G36C,230123-000447.json,False,False,False,False
5,41505762,,2,991055,2,Jack2022,66,293,1000,4000,4000,2000,1,1,3,1663607171,5,AK-15,230122-223831.json,False,False,False,False
2,41444606,231.0,2,501842,2,YFMGAS,181,290,6000,6000,6000,4000,2,20,5,1663610025,5,89式自,221028-125505.json,False,False,False,False
2,41444811,232.0,2,399282,2,一萬,143,20,6000,4000,6000,6000,1,1,3,1663626389,5,Vector,221028-125505.json,False,False,False,False
2,41445719,233.0,2,83202,4,beingX,149,109,8000,8000,1000,4000,1,1,3,1663660014,5,MG5,221028-125505.json,False,False,False,False
2,41445720,234.0,2,83202,6,beingX,149,307,8000,8000,1000,4000,1,1,3,1663660014,5,ZB-26,221028-125505.json,False,False,False,False
2,41445747,235.0,2,747962,4,紫羅蘭之夜,121,214,1000,4000,4000,2000,2,20,5,1663661452,5,ADS,221028-125505.json,False,False,False,False
1,42174870,,2,331731,2,夜夜z,173,121,6000,9999,6000,4000,3,50,10,1663664591,4,Mk48,230123-000447.json,False,False,False,False
2,41446213,236.0,2,993262,4,PSYC,41,121,8000,8000,1000,4000,1,1,3,1663677035,4,Mk48,221028-125505.json,False,False,False,False
