id,dev_type,user_id,build_slot,dev_uname,dev_lv,gun_id,mp,ammo,mre,part,input_level,item1_num,core,dev_time,gun_rank,gun_name,file,trust_2,trust_3,trust_4,trust_5
41417768,2,637732,4,人生失敗組,59,104,4000,4000,1000,2000,1,1,3,1662723267,5,G36C,221028-125505.json,False,False,False,False
41417917,2,137572,2,熾礿,185,307,6000,6000,6000,4000,1,1,3,1662726088,5,ZB-26,221028-125505.json,False,False,False,False
41418333,2,379912,4,十樂寺,202,109,6000,6000,6000,4000,1,1,3,1662733922,5,MG5,221028-125505.json,False,False,False,False
41419961,2,901652,2,温柔的大姐姐,147,173,8000,8000,1000,4000,1,1,3,1662776908,5,PKP,221028-125505.json,False,False,False,False
41419962,2,901652,4,温柔的大姐姐,147,121,8000,8000,1000,4000,1,1,3,1662776911,4,Mk48,221028-125505.json,False,False,False,False
41420287,2,70522,2,肥肥特,104,127,8000,8000,1000,4000,1,1,3,1662785141,5,79式,221028-125505.json,False,False,False,False
41420593,2,70522,6,肥肥特,104,112,8000,8000,1000,4000,1,1,3,1662794551,5,内格夫,221028-125505.json,False,False,False,False
41422334,2,439562,2,北風劍痕,143,313,8000,8000,8000,4000,1,1,3,1662850904,5,S-ACR,221028-125505.json,False,False,False,False
41425044,2,492932,2,痛覚残留,193,125,9999,9999,9999,9999,3,50,10,1662936915,5,MG4,221028-125505.json,False,False,False,False
41427698,2,892472,2,舔妹妹,27,287,1000,4000,4000,2000,1,1,3,1663024352,5,SIG-556,221028-125505.json,False,False,False,False
41428059,2,139632,6,聂龙秦,107,29,8229,6223,7088,5760,1,1,3,1663041262,3,司登MkⅡ,221028-125505.json,False,False,False,False
41431936,2,503432,2,平澤颯,95,173,8000,8000,1000,4000,1,1,3,1663175220,5,PKP,221028-125505.json,False,False,False,False
41433882,2,486502,2,布可,209,236,4000,4000,4000,2000,3,50,10,1663255073,5,K11,221028-125505.json,False,False,False,False
41438023,2,940852,2,諸葛雲遙,111,313,6000,6000,6000,4000,1,1,3,1663393221,5,S-ACR,221028-125505.json,False,False,False,False
41439768,2,603872,4,血色龍刃,23,72,4000,4000,4000,2000,1,1,3,1663449708,4,TAR-21,221028-125505.json,False,False,False,False
41440543,2,920962,2,WWXXHH,69,355,4000,4000,1000,2000,1,1,3,1663472726,4,维涅龙M2,221028-125505.json,False,False,False,False
41440544,2,920962,4,WWXXHH,69,29,4000,4000,1000,2000,1,1,3,1663472730,3,司登MkⅡ,221028-125505.json,False,False,False,False
41440856,2,486502,2,布可,209,213,4000,4000,4000,2000,3,50,10,1663482313,5,C-MS,221028-125505.json,False,False,False,False
41441345,2,970862,2,1ifetime,75,185,6000,6000,6000,4000,1,1,3,1663496863,4,阿梅利,221028-125505.json,False,False,False,False
41441690,2,314062,2,阿主,166,292,8000,8000,1000,4000,1,1,3,1663507777,5,RPK-16,221028-125505.json,False,False,False,False
41441691,2,314062,4,阿主,166,121,8000,8000,1000,4000,1,1,3,1663507777,4,Mk48,221028-125505.json,False,False,False,False
41441958,2,943352,2,416txdy,104,23,8000,8000,1000,4000,1,1,3,1663515027,4,PP-90,221028-125505.json,False,False,False,False
41442196,2,6592,6,頃靜,187,149,8000,8000,1000,4000,1,1,3,1663519281,4,AEK-999,221028-125505.json,False,False,False,False
41442503,2,399282,2,一萬,143,347,6000,4000,6000,4000,1,1,3,1663541800,5,SR-2,221028-125505.json,False,False,False,False
41443276,2,995342,2,布拉格鬼少,31,171,1000,4000,4000,2000,1,1,3,1663578375,4,利贝罗勒,221028-125505.json,False,False,False,False
41444606,2,501842,2,YFMGAS,181,290,6000,6000,6000,4000,2,20,5,1663610025,5,89式自,221028-125505.json,False,False,False,False
41444811,2,399282,2,一萬,143,20,6000,4000,6000,6000,1,1,3,1663626389,5,维克托,221028-125505.json,False,False,False,False
41445719,2,83202,4,beingX,149,109,8000,8000,1000,4000,1,1,3,1663660014,5,MG5,221028-125505.json,False,False,False,False
41445720,2,83202,6,beingX,149,307,8000,8000,1000,4000,1,1,3,1663660014,5,ZB-26,221028-125505.json,False,False,False,False
41445747,2,747962,4,紫羅蘭之夜,121,214,1000,4000,4000,2000,2,20,5,1663661452,5,ADS,221028-125505.json,False,False,False,False
41446213,2,993262,4,PSYC,41,121,8000,8000,1000,4000,1,1,3,1663677035,4,Mk48,221028-125505.json,False,False,False,False
41446239,2,946012,2,卍原豚卍,125,264,6000,6000,6000,4000,1,1,3,1663677498,4,绍沙,221028-125505.json,False,False,False,False
41446420,2,6592,2,頃靜,187,112,8000,8000,1000,4000,1,1,3,1663682016,5,内格夫,221028-125505.json,False,False,False,False
41447743,2,710672,2,鮫,207,112,6000,6000,6000,4000,1,1,3,1663724879,5,内格夫,221028-125505.json,False,False,False,False
41447821,2,674502,2,VocaloidMio,93,307,8000,8000,1000,4000,1,1,3,1663727526,5,ZB-26,221028-125505.json,False,False,False,False
41448108,2,946012,4,卍原豚卍,125,149,6000,6000,6000,4000,1,1,3,1663737048,4,AEK-999,221028-125505.json,False,False,False,False
41448366,2,710672,2,鮫,207,77,6000,6000,6000,4000,1,1,3,1663748582,3,M2HB,221028-125505.json,False,False,False,False
41449362,2,970862,2,1ifetime,79,215,4000,4000,4000,2000,1,1,3,1663772316,5,MDR,221028-125505.json,False,False,False,False
41450014,2,948162,4,舍丸右映,98,196,8000,9999,8000,4000,1,1,3,1663797794,5,Zas M21,221028-125505.json,False,False,False,False
41450029,2,948162,2,舍丸右映,98,339,8000,9999,8000,4000,1,1,3,1663797835,5,RPK-203,221028-125505.json,False,False,False,False
41450152,2,966132,2,TingLu,85,77,8000,8000,1000,4000,1,1,3,1663803809,3,M2HB,221028-125505.json,False,False,False,False
41450524,2,914202,2,宇文凉,148,64,1000,4000,4000,2000,3,50,10,1663820511,4,G36,221028-125505.json,False,False,False,False
41451023,2,637762,4,Honp,125,355,6000,4000,6000,4000,1,1,3,1663830480,4,维涅龙M2,221028-125505.json,False,False,False,False
41453091,2,834522,4,噠喵噠喵,97,89,8000,8000,1000,4000,1,1,3,1663911650,3,布伦,221028-125505.json,False,False,False,False
41454326,2,76092,2,AC0630,191,109,8000,8000,8000,4000,1,1,3,1663948895,5,MG5,221028-125505.json,False,False,False,False
41454328,2,76092,4,AC0630,191,78,8000,8000,8000,4000,1,1,3,1663948895,4,M60,221028-125505.json,False,False,False,False
41454520,2,930252,2,TSCG,132,206,1000,9999,9999,1000,3,50,10,1663949728,5,AK-12,221028-125505.json,False,False,False,False
41454785,2,67742,4,鈴音o蝶亞,46,171,1000,4000,4000,2000,1,1,3,1663958002,4,利贝罗勒,221028-125505.json,False,False,False,False
41455180,2,248652,2,陳知己,120,196,4000,4000,4000,2000,1,1,3,1663976626,5,Zas M21,221028-125505.json,False,False,False,False
41455182,2,248652,6,陳知己,120,236,4000,4000,4000,2000,1,1,3,1663976626,5,K11,221028-125505.json,False,False,False,False
41455183,2,248652,8,陳知己,120,355,4000,4000,4000,2000,1,1,3,1663976626,4,维涅龙M2,221028-125505.json,False,False,False,False
41455222,2,248652,2,陳知己,120,213,4000,4000,4000,2000,1,1,3,1663977754,5,C-MS,221028-125505.json,False,False,False,False
41455910,2,914202,4,宇文凉,148,72,1000,4000,4000,2000,1,1,3,1663992666,4,TAR-21,221028-125505.json,False,False,False,False
41455911,2,914202,2,宇文凉,148,77,8000,8000,1000,4000,1,1,3,1663992666,3,M2HB,221028-125505.json,False,False,False,False
41456309,2,104222,4,斷翼,189,20,8000,8000,1000,4000,1,1,3,1664007172,5,维克托,221028-125505.json,False,False,False,False
41456353,2,637762,4,Honp,125,115,6000,4000,6000,4000,1,1,3,1664009409,5,索米,221028-125505.json,False,False,False,False
41456765,2,875452,6,pb5754,54,106,4000,4000,4000,2000,1,1,3,1664021731,5,FAL,221028-125505.json,False,False,False,False
41457019,2,104492,4,DevilDog,230,149,8000,8000,1000,4000,2,20,5,1664028335,4,AEK-999,221028-125505.json,False,False,False,False
41457330,2,76092,4,AC0630,191,263,8000,8000,8000,4000,1,1,3,1664035440,5,MG36,221028-125505.json,False,False,False,False
41457331,2,947652,2,Geosz,53,328,5000,4000,4000,4000,1,1,3,1664035447,4,AR-57,221028-125505.json,False,False,False,False
41457332,2,947652,4,Geosz,53,150,5000,4000,4000,4000,1,1,3,1664035447,4,希普卡,221028-125505.json,False,False,False,False
41457682,2,875452,6,pb5754,54,29,4000,4000,1000,2000,1,1,3,1664042418,3,司登MkⅡ,221028-125505.json,False,False,False,False
41458031,2,920962,2,WWXXHH,69,199,8000,8000,1000,4000,1,1,3,1664063525,4,80式,221028-125505.json,False,False,False,False
41458121,2,465162,2,尊天天,203,339,6000,6000,6000,4000,1,1,3,1664067518,5,RPK-203,221028-125505.json,False,False,False,False
41458566,2,694342,2,分解,190,23,4000,4000,1000,2000,1,1,3,1664080047,4,PP-90,221028-125505.json,False,False,False,False
41459264,2,104222,4,斷翼,189,264,8000,8000,1000,4000,1,1,3,1664099898,4,绍沙,221028-125505.json,False,False,False,False
41459383,2,887822,2,guh563,84,75,8000,8000,1000,4000,1,1,3,1664103244,4,M1918,221028-125505.json,False,False,False,False
41461001,2,947652,4,Geosz,53,214,1000,4000,4000,2000,2,20,5,1664162250,5,ADS,221028-125505.json,False,False,False,False
41461178,2,486502,2,布可,209,115,4000,4000,4000,2000,2,20,5,1664169666,5,索米,221028-125505.json,False,False,False,False
41461179,2,486502,4,布可,209,127,4000,4000,4000,2000,2,20,5,1664169668,5,79式,221028-125505.json,False,False,False,False
41461679,2,531772,2,邪雷天照影雷,111,89,8229,6223,7088,5760,1,1,3,1664190139,3,布伦,221028-125505.json,False,False,False,False
41461939,2,248652,8,陳知己,120,135,4000,4000,4000,2000,1,1,3,1664196810,5,SR-3MP,221028-125505.json,False,False,False,False
41462160,2,380542,2,本壘版,205,115,6000,6000,6000,4000,2,20,5,1664201685,5,索米,221028-125505.json,False,False,False,False
41462248,2,764392,2,FMLZXD,41,236,1000,4000,4000,2000,1,1,3,1664204788,5,K11,221028-125505.json,False,False,False,False
41462463,2,940852,2,諸葛雲遙,112,264,6000,6000,6000,4000,1,1,3,1664207603,4,绍沙,221028-125505.json,False,False,False,False
41462863,2,710672,4,鮫,207,213,6000,6000,6000,4000,1,1,3,1664226931,5,C-MS,221028-125505.json,False,False,False,False
41463429,2,122602,2,我心盪漾,225,292,6000,6000,6000,4000,1,1,3,1664245878,5,RPK-16,221028-125505.json,False,False,False,False
41463851,2,968522,4,鳶一凜,93,172,4000,4000,4000,2000,1,1,3,1664260337,5,RFB,221028-125505.json,False,False,False,False
41464136,2,887822,2,guh563,84,149,8000,8000,1000,4000,1,1,3,1664272566,4,AEK-999,221028-125505.json,False,False,False,False
41464140,2,887822,4,guh563,84,121,8000,8000,1000,4000,1,1,3,1664272577,4,Mk48,221028-125505.json,False,False,False,False
41464665,2,914202,4,宇文凉,148,23,8000,8000,1000,4000,1,1,3,1664287917,4,PP-90,221028-125505.json,False,False,False,False
41465605,2,76092,4,AC0630,191,109,8000,9999,8000,4000,1,1,3,1664316079,5,MG5,221028-125505.json,False,False,False,False
41465646,2,399282,2,一萬,143,80,6000,6000,6000,6000,1,1,3,1664317928,3,M1919A4,221028-125505.json,False,False,False,False
41465654,2,122552,2,石更口扌立,82,228,4000,4000,1000,2000,1,1,3,1664318633,5,樱花,221028-125505.json,False,False,False,False
41465656,2,122552,6,石更口扌立,82,150,4000,4000,1000,2000,1,1,3,1664318633,4,希普卡,221028-125505.json,False,False,False,False
41466570,2,940852,4,諸葛雲遙,112,236,6000,6000,6000,4000,1,1,3,1664347611,5,K11,221028-125505.json,False,False,False,False
41467495,2,117432,4,夜独醉,177,20,4000,4000,1000,2000,1,1,3,1664374678,5,维克托,221028-125505.json,False,False,False,False
41468740,2,829752,2,多米ღ,64,28,6000,6000,6000,4000,1,1,3,1664425529,5,MP7,221028-125505.json,False,False,False,False
41469189,2,929872,4,停止加载,96,29,4000,4000,1000,2000,1,1,3,1664442029,3,司登MkⅡ,221028-125505.json,False,False,False,False
41469356,2,710672,4,鮫,207,80,6000,6000,6000,4000,1,1,3,1664447193,3,M1919A4,221028-125505.json,False,False,False,False
41469508,2,104222,4,斷翼,189,313,4000,4000,4000,2000,1,1,3,1664451522,5,S-ACR,221028-125505.json,False,False,False,False
41469556,2,351052,2,MaxDoll,199,185,6000,6000,6000,4000,1,1,3,1664453084,4,阿梅利,221028-125505.json,False,False,False,False
41469842,2,929872,2,停止加载,96,104,4000,4000,1000,2000,1,1,3,1664459307,5,G36C,221028-125505.json,False,False,False,False
41470219,2,929872,4,停止加载,97,29,4000,4000,1000,2000,1,1,3,1664465402,3,司登MkⅡ,221028-125505.json,False,False,False,False
41470312,2,76092,2,AC0630,191,89,8000,8000,8000,4000,1,1,3,1664467241,3,布伦,221028-125505.json,False,False,False,False
41470562,2,718622,2,Cunt,97,339,8000,8000,1000,4000,1,1,3,1664471647,5,RPK-203,221028-125505.json,False,False,False,False
41471653,2,800082,2,企鹅将军,79,80,8000,8000,1000,4000,1,1,3,1664532042,3,M1919A4,221028-125505.json,False,False,False,False
41471654,2,800082,4,企鹅将军,79,339,8000,8000,1000,4000,1,1,3,1664532046,5,RPK-203,221028-125505.json,False,False,False,False
41472132,2,379912,4,十樂寺,203,89,6000,6000,6000,4000,1,1,3,1664545496,3,布伦,221028-125505.json,False,False,False,False
41474172,2,845832,2,雪绘,99,185,8000,8000,1000,4000,2,20,5,1664557676,4,阿梅利,221028-125505.json,False,False,False,False
41474176,2,845832,2,雪绘,99,23,8000,8000,1000,4000,2,20,5,1664557688,4,PP-90,221028-125505.json,False,False,False,False
41477593,2,308342,2,市井遊民,89,236,4000,4000,4000,2000,1,1,3,1664593367,5,K11,221028-125505.json,False,False,False,False
41478799,2,308342,4,市井遊民,89,20,4000,4000,4000,2000,1,1,3,1664604730,5,维克托,221028-125505.json,False,False,False,False
41478861,2,486502,2,布可,209,150,4000,4000,4000,2000,3,50,10,1664605289,4,希普卡,221028-125505.json,False,False,False,False
41478969,2,710672,2,鮫,207,78,6000,6000,6000,4000,1,1,3,1664606356,4,M60,221028-125505.json,False,False,False,False
41478970,2,710672,4,鮫,207,121,6000,6000,6000,4000,1,1,3,1664606356,4,Mk48,221028-125505.json,False,False,False,False
41482227,2,946012,2,卍原豚卍,126,29,4000,4000,1000,2000,1,1,3,1664639457,3,司登MkⅡ,221028-125505.json,False,False,False,False
41482229,2,946012,6,卍原豚卍,126,20,4000,4000,1000,2000,1,1,3,1664639457,5,维克托,221028-125505.json,False,False,False,False
41487122,2,956032,4,Trigger0621,86,185,8964,8964,8964,8964,1,1,3,1664699719,4,阿梅利,221028-125505.json,False,False,False,False
41487694,2,971302,2,ヒューゴ,35,149,8000,8000,1000,4000,1,1,3,1664708001,4,AEK-999,221028-125505.json,False,False,False,False
41489109,2,870232,2,可愛いミク酱,148,171,1000,4000,4000,2000,1,1,3,1664722961,4,利贝罗勒,221028-125505.json,False,False,False,False
41489110,2,870232,4,可愛いミク酱,148,313,1000,4000,4000,2000,1,1,3,1664722961,5,S-ACR,221028-125505.json,False,False,False,False
41489287,2,833442,2,熊熊火焰,71,339,8000,8000,1000,4000,1,1,3,1664724470,5,RPK-203,221028-125505.json,False,False,False,False
41489288,2,833442,4,熊熊火焰,71,127,8000,8000,1000,4000,1,1,3,1664724470,5,79式,221028-125505.json,False,False,False,False
41490159,2,609002,2,第一造別416,171,78,6011,6011,6011,4011,1,1,3,1664745983,4,M60,221028-125505.json,False,False,False,False
41490261,2,915382,2,孑,117,194,1000,4000,4000,2000,1,1,3,1664752073,5,K2,221028-125505.json,False,False,False,False
41490673,2,555022,2,FlameFox,114,129,1000,4000,4000,1000,1,1,3,1664766068,5,95式,221028-125505.json,False,False,False,False
41492118,2,979952,4,Autokrator,89,72,1000,4000,4000,2000,1,1,3,1664807389,4,TAR-21,221028-125505.json,False,False,False,False
41492451,2,534512,2,歪頭男,42,304,4000,4000,1000,2000,1,1,3,1664813821,4,SAF,221028-125505.json,False,False,False,False
41492467,2,369552,2,希塔子爵,219,304,4000,4000,1000,2000,3,50,10,1664813888,4,SAF,221028-125505.json,False,False,False,False
41492469,2,369552,6,希塔子爵,219,135,4000,4000,1000,2000,3,50,10,1664813888,5,SR-3MP,221028-125505.json,False,False,False,False
41492831,2,710672,2,鮫,207,306,6000,6000,6000,4000,1,1,3,1664825145,5,AK-阿尔法,221028-125505.json,False,False,False,False
41492891,2,805022,4,光亮ouo,110,77,8000,8000,1000,4000,1,1,3,1664829741,3,M2HB,221028-125505.json,False,False,False,False
41493739,2,954532,2,摆哼,77,129,1000,4000,4000,2000,1,1,3,1664862960,5,95式,221028-125505.json,False,False,False,False
41493826,2,837222,2,YT搜胡君直播,46,62,1000,4000,4000,2000,1,1,3,1664867096,5,G41,221028-125505.json,False,False,False,False
41493888,2,792372,2,ker98k,75,171,1000,4000,4000,2000,1,1,3,1664867783,4,利贝罗勒,221028-125505.json,False,False,False,False
41496088,2,388322,4,死宅噴毛,95,171,1000,4000,4000,2000,1,1,3,1664925816,4,利贝罗勒,221028-125505.json,False,False,False,False
41496296,2,941122,4,Greenston,70,80,8000,8000,1000,4000,2,20,5,1664929364,3,M1919A4,221028-125505.json,False,False,False,False
41496412,2,990702,4,HansandSS,83,112,8000,8000,1000,4000,1,1,3,1664932712,5,内格夫,221028-125505.json,False,False,False,False
41496413,2,990702,4,HansandSS,83,86,8000,8000,1000,4000,1,1,3,1664932720,3,MG42,221028-125505.json,False,False,False,False
41496417,2,990702,4,HansandSS,83,89,8000,8000,1000,4000,1,1,3,1664932731,3,布伦,221028-125505.json,False,False,False,False
41496509,2,853612,4,卍看三小卍,148,306,1000,4000,4000,2000,1,1,3,1664935195,5,AK-阿尔法,221028-125505.json,False,False,False,False
41496618,2,446572,8,風月肆,197,293,1000,4000,4000,2000,3,50,10,1664938598,5,AK-15,221028-125505.json,False,False,False,False
41496693,2,248652,2,陳知己,122,89,8000,8000,1000,4000,1,1,3,1664941260,3,布伦,221028-125505.json,False,False,False,False
41496694,2,248652,4,陳知己,122,363,8000,8000,1000,4000,1,1,3,1664941260,4,MPL,221028-125505.json,False,False,False,False
41496695,2,248652,6,陳知己,122,80,8000,8000,1000,4000,1,1,3,1664941260,3,M1919A4,221028-125505.json,False,False,False,False
41496696,2,248652,8,陳知己,122,336,8000,8000,1000,4000,1,1,3,1664941260,4,PPD-40,221028-125505.json,False,False,False,False
41496949,2,446142,2,花盆,163,304,4000,4000,1000,2000,1,1,3,1664949109,4,SAF,221028-125505.json,False,False,False,False
41496950,2,446142,4,花盆,163,150,4000,4000,1000,2000,1,1,3,1664949111,4,希普卡,221028-125505.json,False,False,False,False
41496951,2,853612,4,卍看三小卍,148,194,1000,4000,4000,2000,1,1,3,1664949130,5,K2,221028-125505.json,False,False,False,False
41497171,2,446572,2,風月肆,197,196,1000,4000,4000,2000,3,50,10,1664955804,5,Zas M21,221028-125505.json,False,False,False,False
41497225,2,340952,2,戰神龍王,170,88,8000,8000,8000,4000,2,20,5,1664957521,4,MG3,221028-125505.json,False,False,False,False
41497238,2,7152,2,Rattlesnake0,105,236,6000,6000,5000,1000,1,1,3,1664958323,5,K11,221028-125505.json,False,False,False,False
41497262,2,525642,2,sofanique,177,149,8000,8000,8000,4000,3,50,10,1664959445,4,AEK-999,221028-125505.json,False,False,False,False
41497263,2,525642,4,sofanique,177,173,8000,8000,8000,4000,3,50,10,1664959445,5,PKP,221028-125505.json,False,False,False,False
41497264,2,525642,6,sofanique,177,363,8000,8000,8000,4000,3,50,10,1664959445,4,MPL,221028-125505.json,False,False,False,False
41497345,2,800082,4,企鹅将军,80,112,6000,6000,6000,4000,1,1,3,1664961232,5,内格夫,221028-125505.json,False,False,False,False
41497347,2,800082,6,企鹅将军,80,88,6000,6000,6000,4000,1,1,3,1664961239,4,MG3,221028-125505.json,False,False,False,False
41497400,2,485652,2,ASD234W,49,20,4000,4000,4000,2000,1,1,3,1664963032,5,维克托,221028-125505.json,False,False,False,False
41497415,2,275662,4,Douku,111,23,4000,4000,4000,2000,1,1,3,1664963549,4,PP-90,221028-125505.json,False,False,False,False
